5.094728383197157928e-01,9.161721875001765936e-02,8.000000000000000444e-01
5.115716649039906416e-01,9.259736317417720242e-02,8.000000000000000444e-01
5.136528023441074842e-01,9.351878648184970555e-02,8.000000000000000444e-01
5.157159206858595857e-01,9.438090434748283575e-02,8.000000000000000444e-01
5.177606928318805313e-01,9.518317005438962919e-02,8.000000000000000444e-01
5.197867945935037426e-01,9.592507484145192109e-02,8.000000000000000444e-01
5.217939047421613630e-01,9.660614822575389060e-02,8.000000000000000444e-01
5.237817050603131852e-01,9.722595830094137026e-02,8.000000000000000444e-01
5.257498803918986274e-01,9.778411201111752993e-02,8.000000000000000444e-01
5.276981186923030975e-01,9.828025540010144889e-02,8.000000000000000444e-01
5.296261110778313075e-01,9.871407383589130002e-02,8.000000000000000444e-01
5.315335518746790999e-01,9.908529221018994027e-02,8.000000000000000444e-01
5.334201386673966816e-01,9.939367511286634205e-02,8.000000000000000444e-01
5.352855723468350480e-01,9.963902698124214863e-02,8.000000000000000444e-01
5.371295571575682715e-01,9.982119222410880399e-02,8.000000000000000444e-01
5.389518007447842152e-01,9.994005532039665352e-02,8.000000000000000444e-01
5.407520142006356778e-01,9.999554089243306576e-02,8.000000000000000444e-01
5.425299121100456423e-01,9.998761375374375093e-02,8.000000000000000444e-01
5.442852125959581899e-01,9.991627893136639793e-02,8.000000000000000444e-01
5.460176373640290848e-01,9.978158166266279383e-02,8.000000000000000444e-01
5.477269117467475912e-01,9.958360736663117441e-02,8.000000000000000444e-01
5.494127647469838616e-01,9.932248158973745744e-02,8.000000000000000444e-01
5.510749290809540124e-01,9.899836992629920673e-02,8.000000000000000444e-01
5.527131412205972261e-01,9.861147791347310565e-02,8.000000000000000444e-01
5.543271414353562188e-01,9.816205090091249807e-02,8.000000000000000444e-01
5.559166738333564117e-01,9.765037389517748634e-02,8.000000000000000444e-01
5.574814864019765892e-01,9.707677137899661801e-02,8.000000000000000444e-01
5.590213310478040487e-01,9.644160710549436188e-02,8.000000000000000444e-01
5.605359636359686926e-01,9.574528386751506026e-02,8.000000000000000444e-01
5.620251440288493994e-01,9.498824324218972659e-02,8.000000000000000444e-01
5.634886361241464581e-01,9.417096531090748956e-02,8.000000000000000444e-01
5.649262078923150687e-01,9.329396835486952755e-02,8.000000000000000444e-01
5.663376314133516942e-01,9.235780852641799210e-02,8.000000000000000444e-01
5.677226829129300434e-01,9.136307949634928094e-02,8.000000000000000444e-01
5.690811427978799131e-01,9.031041207743439880e-02,8.000000000000000444e-01
5.704127956910013397e-01,8.920047382438554828e-02,8.000000000000000444e-01
5.717174304652130612e-01,8.803396861052281697e-02,8.000000000000000444e-01
5.729948402770245197e-01,8.681163618140917693e-02,8.000000000000000444e-01
5.742448225993306288e-01,8.553425168573668136e-02,8.000000000000000444e-01
5.754671792535213104e-01,8.420262518376189775e-02,8.000000000000000444e-01
5.766617164409011398e-01,8.281760113360175923e-02,8.000000000000000444e-01
5.778282447734163219e-01,8.138005785571594819e-02,8.000000000000000444e-01
5.789665793036800068e-01,7.989090697591519352e-02,8.000000000000000444e-01
5.800765395542959446e-01,7.835109284724886547e-02,8.000000000000000444e-01
5.811579495464713752e-01,7.676159195113850531e-02,8.000000000000000444e-01
5.822106378279181538e-01,7.512341227813665312e-02,8.000000000000000444e-01
5.832344375000353409e-01,7.343759268870449219e-02,8.000000000000000444e-01
5.842291862443705908e-01,7.170520225441263940e-02,8.000000000000000444e-01
5.851947263483544548e-01,6.992733957998378824e-02,8.000000000000000444e-01
5.861309047303052688e-01,6.810513210660665284e-02,8.000000000000000444e-01
5.870375729636994055e-01,6.623973539696283164e-02,8.000000000000000444e-01
5.879145873007036727e-01,6.433233240242086648e-02,8.000000000000000444e-01
5.887618086949656382e-01,6.238413271286090411e-02,8.000000000000000444e-01
5.895791028236588849e-01,6.039637178960706454e-02,8.000000000000000444e-01
5.903663401087793083e-01,5.837031018195270454e-02,8.000000000000000444e-01
5.911233957376886838e-01,5.630723272777653221e-02,8.000000000000000444e-01
5.918501496829038366e-01,5.420844773875568845e-02,8.000000000000000444e-01
5.925464867211257536e-01,5.207528617069272225e-02,8.000000000000000444e-01
5.932122964515078589e-01,4.990910077948295526e-02,8.000000000000000444e-01
5.938474733131595684e-01,4.771126526325694672e-02,8.000000000000000444e-01
5.944519166018827905e-01,4.548317339124256092e-02,8.000000000000000444e-01
5.950255304861372663e-01,4.322623811989845938e-02,8.000000000000000444e-01
5.955682240222350821e-01,4.094189069688045773e-02,8.000000000000000444e-01
5.960799111687586915e-01,3.863157975340793249e-02,8.000000000000000444e-01
5.965605108002028922e-01,3.629677038560647634e-02,8.000000000000000444e-01
5.970099467198363152e-01,3.393894322540953745e-02,8.000000000000000444e-01
5.974281476717826500e-01,3.155959350160740529e-02,8.000000000000000444e-01
5.978150473523171637e-01,2.916023009164012483e-02,8.000000000000000444e-01
5.981705844203798472e-01,2.674237456473445990e-02,8.000000000000000444e-01
5.984947025072998583e-01,2.430756021699280456e-02,8.000000000000000444e-01
5.987873502257327063e-01,2.185733109904513388e-02,8.000000000000000444e-01
5.990484811778078456e-01,1.939324103688080253e-02,8.000000000000000444e-01
5.992780539624842362e-01,1.691685264648177048e-02,8.000000000000000444e-01
5.994760321821150928e-01,1.442973634288090105e-02,8.000000000000000444e-01
5.996423844482176024e-01,1.193346934427514695e-02,8.000000000000000444e-01
5.997770843864500545e-01,9.429634671823802425e-03,8.000000000000000444e-01
5.998801106407932737e-01,6.919820145767421708e-03,8.000000000000000444e-01
5.999514468769362452e-01,4.405617378502911866e-03,8.000000000000000444e-01
5.999910817848661537e-01,1.888620765253848279e-03,8.000000000000000444e-01
5.999990090806612830e-01,-6.295735270235435378e-04,8.000000000000000444e-01
5.999752275074874408e-01,-3.147368571858609292e-03,8.000000000000000444e-01
5.999197408357974659e-01,-5.663167695965433922e-03,8.000000000000000444e-01
5.998325578627328181e-01,-8.175375491782155279e-03,8.000000000000000444e-01
5.997136924107293598e-01,-1.068239882920695751e-02,8.000000000000000444e-01
5.995631633253255544e-01,-1.318264786589022457e-02,8.000000000000000444e-01
5.993809944721750771e-01,-1.567453705544177844e-02,8.000000000000000444e-01
5.991672147332623988e-01,-1.815648615291332035e-02,8.000000000000000444e-01
5.989218580023240035e-01,-2.062692121691967265e-02,8.000000000000000444e-01
5.986449631794749093e-01,-2.308427560776178666e-02,8.000000000000000444e-01
5.983365741650409353e-01,-2.552699098092012231e-02,8.000000000000000444e-01
5.979967398525984912e-01,-2.795351827528689756e-02,8.000000000000000444e-01
5.976255141212228894e-01,-3.036231869551168222e-02,8.000000000000000444e-01
5.972229558269461780e-01,-3.275186468783684857e-02,8.000000000000000444e-01
5.967891287934257161e-01,-3.512064090880374911e-02,8.000000000000000444e-01
5.963241018018250461e-01,-3.746714518621626494e-02,8.000000000000000444e-01
5.958279485799089503e-01,-3.978988947175101515e-02,8.000000000000000444e-01
5.953007477903550226e-01,-4.208740078461161577e-02,8.000000000000000444e-01
5.947425830182808681e-01,-4.435822214562703397e-02,8.000000000000000444e-01
5.941535427579932582e-01,-4.660091350120293407e-02,8.000000000000000444e-01
5.935337203989570209e-01,-4.881405263653952609e-02,8.000000000000000444e-01
5.928832142109887737e-01,-5.099623607753647064e-02,8.000000000000000444e-01
5.922021273286769416e-01,-5.314607998081381096e-02,8.000000000000000444e-01
5.914905677350301705e-01,-5.526222101128349523e-02,8.000000000000000444e-01
5.907486482443569109e-01,-5.734331720671582283e-02,8.000000000000000444e-01
5.899764864843795031e-01,-5.938804882875187152e-02,8.000000000000000444e-01
5.891742048775848728e-01,-6.139511919982278132e-02,8.000000000000000444e-01
5.883419306218150568e-01,-6.336325552544487538e-02,8.000000000000000444e-01
5.874797956701003354e-01,-6.529120970136889635e-02,8.000000000000000444e-01
5.865879367097390773e-01,-6.717775910507238490e-02,8.000000000000000444e-01
5.856664951406264086e-01,-6.902170737109197818e-02,8.000000000000000444e-01
5.847156170528360342e-01,-7.082188514970529092e-02,8.000000000000000444e-01
5.837354532034583210e-01,-7.257715084848016807e-02,8.000000000000000444e-01
5.827261589926986396e-01,-7.428639135622173983e-02,8.000000000000000444e-01
5.816878944392391837e-01,-7.594852274885789678e-02,8.000000000000000444e-01
5.806208241548688198e-01,-7.756249097681561233e-02,8.000000000000000444e-01
5.795251173183850746e-01,-7.912727253345189227e-02,8.000000000000000444e-01
5.784009476487711465e-01,-8.064187510411642557e-02,8.000000000000000444e-01
5.772484933776538263e-01,-8.210533819543300305e-02,8.000000000000000444e-01
5.760679372210456561e-01,-8.351673374440166109e-02,8.000000000000000444e-01
5.748594663503766578e-01,-8.487516670693469323e-02,8.000000000000000444e-01
5.736232723628184038e-01,-8.617977562545384163e-02,8.000000000000000444e-01
5.723595512509077610e-01,-8.742973317518829002e-02,8.000000000000000444e-01
5.710685033714734127e-01,-8.862424668882684653e-02,8.000000000000000444e-01
5.697503334138694919e-01,-8.976255865919249843e-02,8.000000000000000444e-01
5.684052503675238732e-01,-9.084394721961951136e-02,8.000000000000000444e-01
5.670334674888033444e-01,-9.186772660172912164e-02,8.000000000000000444e-01
5.656352022672035407e-01,-9.283324757031313768e-02,8.000000000000000444e-01
5.642106763908661948e-01,-9.373989783505011497e-02,8.000000000000000444e-01
5.627601157114319186e-01,-9.458710243879242530e-02,8.000000000000000444e-01
5.612837502082329566e-01,-9.537432412217841660e-02,8.000000000000000444e-01
5.597818139518304648e-01,-9.610106366433845970e-02,8.000000000000000444e-01
5.582545450669038622e-01,-9.676686019947845774e-02,8.000000000000000444e-01
5.567021856944978087e-01,-9.737129150914042297e-02,8.000000000000000444e-01
5.551249819536312469e-01,-9.791397428995446406e-02,8.000000000000000444e-01
5.535231839022770606e-01,-9.839456439671284693e-02,8.000000000000000444e-01
5.518970454977158990e-01,-9.881275706061141972e-02,8.000000000000000444e-01
5.502468245562733840e-01,-9.916828708252044267e-02,8.000000000000000444e-01
5.485727827124435851e-01,-9.946092900116199065e-02,8.000000000000000444e-01
5.468751853774089788e-01,-9.969049723608752744e-02,8.000000000000000444e-01
5.451543016969604416e-01,-9.985684620536466882e-02,8.000000000000000444e-01
5.434104045088252732e-01,-9.995987041789872185e-02,8.000000000000000444e-01
5.416437702994106873e-01,-9.999950454033060265e-02,8.000000000000000444e-01
5.398546791599676542e-01,-9.997572343846812537e-02,8.000000000000000444e-01
5.380434147421840896e-01,-9.988854219322505779e-02,8.000000000000000444e-01
5.362102642132132724e-01,-9.973801609105756305e-02,8.000000000000000444e-01
5.343555182101449308e-01,-9.952424058890389780e-02,8.000000000000000444e-01
5.324794707939256577e-01,-9.924735125364989030e-02,8.000000000000000444e-01
5.305824194027379814e-01,-9.890752367615861240e-02,8.000000000000000444e-01
5.286646648048417552e-01,-9.850497335991817427e-02,8.000000000000000444e-01
5.267265110508898562e-01,-9.803995558437937630e-02,8.000000000000000444e-01
5.247682654257218582e-01,-9.751276524306864979e-02,8.000000000000000444e-01
5.227902383996456681e-01,-9.692373665657980086e-02,8.000000000000000444e-01
5.207927435792141235e-01,-9.627324336056287957e-02,8.000000000000000444e-01
5.187760976575037652e-01,-9.556169786884435857e-02,8.000000000000000444e-01
5.167406203639054452e-01,-9.478955141182945909e-02,8.000000000000000444e-01
5.146866344134317650e-01,-9.395729365035186686e-02,8.000000000000000444e-01
5.126144654555531144e-01,-9.306545236515263719e-02,8.000000000000000444e-01
5.105244420225670821e-01,-9.211459312218529816e-02,8.000000000000000444e-01
5.084168954775114546e-01,-9.110531891395909354e-02,8.000000000000000444e-01
5.062921599616277968e-01,-9.003826977714801671e-02,8.000000000000000444e-01
5.041505723413854945e-01,-8.891412238670816370e-02,8.000000000000000444e-01
5.019924721550730329e-01,-8.773358962676064410e-02,8.000000000000000444e-01
4.998182015589659466e-01,-8.649742013851229039e-02,8.000000000000000444e-01
4.976281052730791021e-01,-8.520639784550067264e-02,8.000000000000000444e-01
4.954225305265139156e-01,-8.386134145646505222e-02,8.000000000000000444e-01
4.932018270024060014e-01,-8.246310394615753714e-02,8.000000000000000444e-01
4.909663467824851302e-01,-8.101257201442473022e-02,8.000000000000000444e-01
4.887164442912541595e-01,-7.951066552390204101e-02,8.000000000000000444e-01
4.864524762397969271e-01,-7.795833691667822252e-02,8.000000000000000444e-01
4.841748015692233786e-01,-7.635657061029868520e-02,8.000000000000000444e-01
4.818837813937609238e-01,-7.470638237349191968e-02,8.000000000000000444e-01
4.795797789435021774e-01,-7.300881868201458680e-02,8.000000000000000444e-01
4.772631595068159149e-01,-7.126495605502283781e-02,8.000000000000000444e-01
4.749342903724326770e-01,-6.947590037239213812e-02,8.000000000000000444e-01
4.725935407712129610e-01,-6.764278617341751287e-02,8.000000000000000444e-01
4.702412818176076592e-01,-6.576677593733955274e-02,8.000000000000000444e-01
4.678778864508190694e-01,-6.384905934615157930e-02,8.000000000000000444e-01
4.655037293756737471e-01,-6.189085253015658844e-02,8.000000000000000444e-01
4.631191870032148605e-01,-5.989339729675190876e-02,8.000000000000000444e-01
4.607246373910235393e-01,-5.785796034292985113e-02,8.000000000000000444e-01
4.583204601832802649e-01,-5.578583245199537910e-02,8.000000000000000444e-01
4.559070365505738520e-01,-5.367832767500872043e-02,8.000000000000000444e-01
4.534847491294689559e-01,-5.153678249747310064e-02,8.000000000000000444e-01
4.510539819618403778e-01,-4.936255499179485751e-02,8.000000000000000444e-01
4.486151204339856591e-01,-4.715702395605468611e-02,8.000000000000000444e-01
4.461685512155237343e-01,-4.492158803963569591e-02,8.000000000000000444e-01
4.437146621980903038e-01,-4.265766485626185101e-02,8.000000000000000444e-01
4.412538424338394716e-01,-4.036669008501096029e-02,8.000000000000000444e-01
4.387864820737616411e-01,-3.805011655987085989e-02,8.000000000000000444e-01
4.363129723058267739e-01,-3.570941334841726267e-02,8.000000000000000444e-01
4.338337052929635562e-01,-3.334606482019615570e-02,8.000000000000000444e-01
4.313490741108836346e-01,-3.096156970540307751e-02,8.000000000000000444e-01
4.288594726857618000e-01,-2.855744014445558629e-02,8.000000000000000444e-01
4.263652957317806136e-01,-2.613520072906072925e-02,8.000000000000000444e-01
4.238669386885502988e-01,-2.369638753538737264e-02,8.000000000000000444e-01
4.213647976584140031e-01,-2.124254714995502114e-02,8.000000000000000444e-01
4.188592693436476444e-01,-1.877523568885802741e-02,8.000000000000000444e-01
4.163507509835644438e-01,-1.629601781094565383e-02,8.000000000000000444e-01
4.138396402915348604e-01,-1.380646572558550007e-02,8.000000000000000444e-01
4.113263353919310306e-01,-1.130815819563873309e-02,8.000000000000000444e-01
4.088112347570058702e-01,-8.802679536278586528e-03,8.000000000000000444e-01
4.062947371437173882e-01,-6.291618610288711617e-03,8.000000000000000444e-01
4.037772415305077023e-01,-3.776567820477121779e-03,8.000000000000000444e-01
4.012591470540472494e-01,-1.259122099845719255e-03,8.000000000000000444e-01
3.987408529459529616e-01,1.259122099845581561e-03,8.000000000000000444e-01
3.962227584694923976e-01,3.776567820477072773e-03,8.000000000000000444e-01
3.937052628562828227e-01,6.291618610288574574e-03,8.000000000000000444e-01
3.911887652429943407e-01,8.802679536278447750e-03,8.000000000000000444e-01
3.886736646080691804e-01,1.130815819563859605e-02,8.000000000000000444e-01
3.861603597084652395e-01,1.380646572558545497e-02,8.000000000000000444e-01
3.836492490164357116e-01,1.629601781094551852e-02,8.000000000000000444e-01
3.811407306563525665e-01,1.877523568885789210e-02,8.000000000000000444e-01
3.786352023415860968e-01,2.124254714995497256e-02,8.000000000000000444e-01
3.761330613114498567e-01,2.369638753538723733e-02,8.000000000000000444e-01
3.736347042682195418e-01,2.613520072906060088e-02,8.000000000000000444e-01
3.711405273142383554e-01,2.855744014445545445e-02,8.000000000000000444e-01
3.686509258891164653e-01,3.096156970540303241e-02,8.000000000000000444e-01
3.661662947070365992e-01,3.334606482019602386e-02,8.000000000000000444e-01
3.636870276941733815e-01,3.570941334841713777e-02,8.000000000000000444e-01
3.612135179262384588e-01,3.805011655987081132e-02,8.000000000000000444e-01
3.587461575661606838e-01,4.036669008501082845e-02,8.000000000000000444e-01
3.562853378019099071e-01,4.265766485626172611e-02,8.000000000000000444e-01
3.538314487844764766e-01,4.492158803963557795e-02,8.000000000000000444e-01
3.513848795660144408e-01,4.715702395605465141e-02,8.000000000000000444e-01
3.489460180381597776e-01,4.936255499179473955e-02,8.000000000000000444e-01
3.465152508705312551e-01,5.153678249747298268e-02,8.000000000000000444e-01
3.440929634494261924e-01,5.367832767500868574e-02,8.000000000000000444e-01
3.416795398167198905e-01,5.578583245199526808e-02,8.000000000000000444e-01
3.392753626089766716e-01,5.785796034292974011e-02,8.000000000000000444e-01
3.368808129967853504e-01,5.989339729675179080e-02,8.000000000000000444e-01
3.344962706243262973e-01,6.189085253015655375e-02,8.000000000000000444e-01
3.321221135491810861e-01,6.384905934615146827e-02,8.000000000000000444e-01
3.297587181823924962e-01,6.576677593733944172e-02,8.000000000000000444e-01
3.274064592287870834e-01,6.764278617341747124e-02,8.000000000000000444e-01
3.250657096275674784e-01,6.947590037239204097e-02,8.000000000000000444e-01
3.227368404931842960e-01,7.126495605502272679e-02,8.000000000000000444e-01
3.204202210564979780e-01,7.300881868201450353e-02,8.000000000000000444e-01
3.181162186062391761e-01,7.470638237349189192e-02,8.000000000000000444e-01
3.158251984307767768e-01,7.635657061029858805e-02,8.000000000000000444e-01
3.135475237602032283e-01,7.795833691667813925e-02,8.000000000000000444e-01
3.112835557087459404e-01,7.951066552390201325e-02,8.000000000000000444e-01
3.090336532175150253e-01,8.101257201442466083e-02,8.000000000000000444e-01
3.067981729975941541e-01,8.246310394615748163e-02,8.000000000000000444e-01
3.045774694734862398e-01,8.386134145646499671e-02,8.000000000000000444e-01
3.023718947269209423e-01,8.520639784550064488e-02,8.000000000000000444e-01
3.001817984410342088e-01,8.649742013851222100e-02,8.000000000000000444e-01
2.980075278449271226e-01,8.773358962676058859e-02,8.000000000000000444e-01
2.958494276586146610e-01,8.891412238670813595e-02,8.000000000000000444e-01
2.937078400383724142e-01,9.003826977714796120e-02,8.000000000000000444e-01
2.915831045224887563e-01,9.110531891395902415e-02,8.000000000000000444e-01
2.894755579774330734e-01,9.211459312218524265e-02,8.000000000000000444e-01
2.873855345444469855e-01,9.306545236515260944e-02,8.000000000000000444e-01
2.853133655865683904e-01,9.395729365035183911e-02,8.000000000000000444e-01
2.832593796360947658e-01,9.478955141182940358e-02,8.000000000000000444e-01
2.812239023424962792e-01,9.556169786884433082e-02,8.000000000000000444e-01
2.792072564207860319e-01,9.627324336056285181e-02,8.000000000000000444e-01
2.772097616003544873e-01,9.692373665657977311e-02,8.000000000000000444e-01
2.752317345742782972e-01,9.751276524306860816e-02,8.000000000000000444e-01
2.732734889491102992e-01,9.803995558437934854e-02,8.000000000000000444e-01
2.713353351951584003e-01,9.850497335991814651e-02,8.000000000000000444e-01
2.694175805972621740e-01,9.890752367615858465e-02,8.000000000000000444e-01
2.675205292060743867e-01,9.924735125364990418e-02,8.000000000000000444e-01
2.656444817898552246e-01,9.952424058890387004e-02,8.000000000000000444e-01
2.637897357867868831e-01,9.973801609105754917e-02,8.000000000000000444e-01
2.619565852578160658e-01,9.988854219322503003e-02,8.000000000000000444e-01
2.601453208400325012e-01,9.997572343846811149e-02,8.000000000000000444e-01
2.583562297005894681e-01,9.999950454033060265e-02,8.000000000000000444e-01
2.565895954911748822e-01,9.995987041789873573e-02,8.000000000000000444e-01
2.548456983030397138e-01,9.985684620536465494e-02,8.000000000000000444e-01
2.531248146225910656e-01,9.969049723608754132e-02,8.000000000000000444e-01
2.514272172875565703e-01,9.946092900116200453e-02,8.000000000000000444e-01
2.497531754437267715e-01,9.916828708252047042e-02,8.000000000000000444e-01
2.481029545022842286e-01,9.881275706061144748e-02,8.000000000000000444e-01
2.464768160977230949e-01,9.839456439671288857e-02,8.000000000000000444e-01
2.448750180463687975e-01,9.791397428995450569e-02,8.000000000000000444e-01
2.432978143055023468e-01,9.737129150914047848e-02,8.000000000000000444e-01
2.417454549330962654e-01,9.676686019947849937e-02,8.000000000000000444e-01
2.402181860481696629e-01,9.610106366433845970e-02,8.000000000000000444e-01
2.387162497917671988e-01,9.537432412217843047e-02,8.000000000000000444e-01
2.372398842885681536e-01,9.458710243879243917e-02,8.000000000000000444e-01
2.357893236091340161e-01,9.373989783505021212e-02,8.000000000000000444e-01
2.343647977327965592e-01,9.283324757031320706e-02,8.000000000000000444e-01
2.329665325111967000e-01,9.186772660172914939e-02,8.000000000000000444e-01
2.315947496324763377e-01,9.084394721961959462e-02,8.000000000000000444e-01
2.302496665861306635e-01,8.976255865919255394e-02,8.000000000000000444e-01
2.289314966285266872e-01,8.862424668882687429e-02,8.000000000000000444e-01
2.276404487490923390e-01,8.742973317518834553e-02,8.000000000000000444e-01
2.263767276371817516e-01,8.617977562545391101e-02,8.000000000000000444e-01
2.251405336496234422e-01,8.487516670693470711e-02,8.000000000000000444e-01
2.239320627789544438e-01,8.351673374440174435e-02,8.000000000000000444e-01
2.227515066223463291e-01,8.210533819543308631e-02,8.000000000000000444e-01
2.215990523512289534e-01,8.064187510411645332e-02,8.000000000000000444e-01
2.204748826816150531e-01,7.912727253345196166e-02,8.000000000000000444e-01
2.193791758451312524e-01,7.756249097681564009e-02,8.000000000000000444e-01
2.183121055607609995e-01,7.594852274885804944e-02,8.000000000000000444e-01
2.172738410073014881e-01,7.428639135622183698e-02,8.000000000000000444e-01
2.162645467965417512e-01,7.257715084848020970e-02,8.000000000000000444e-01
2.152843829471641213e-01,7.082188514970541582e-02,8.000000000000000444e-01
2.143335048593737191e-01,6.902170737109206144e-02,8.000000000000000444e-01
2.134120632902610226e-01,6.717775910507242654e-02,8.000000000000000444e-01
2.125202043298997923e-01,6.529120970136904900e-02,8.000000000000000444e-01
2.116580693781850708e-01,6.336325552544494477e-02,8.000000000000000444e-01
2.108257951224151716e-01,6.139511919982283683e-02,8.000000000000000444e-01
2.100235135156206523e-01,5.938804882875198254e-02,8.000000000000000444e-01
2.092513517556432168e-01,5.734331720671589916e-02,8.000000000000000444e-01
2.085094322649699017e-01,5.526222101128352993e-02,8.000000000000000444e-01
2.077978726713231028e-01,5.314607998081393586e-02,8.000000000000000444e-01
2.071167857890112984e-01,5.099623607753654697e-02,8.000000000000000444e-01
2.064662796010431067e-01,4.881405263653967874e-02,8.000000000000000444e-01
2.058464572420067862e-01,4.660091350120305898e-02,8.000000000000000444e-01
2.052574169817191763e-01,4.435822214562707561e-02,8.000000000000000444e-01
2.046992522096451050e-01,4.208740078461178230e-02,8.000000000000000444e-01
2.041720514200910941e-01,3.978988947175114005e-02,8.000000000000000444e-01
2.036758981981750538e-01,3.746714518621631351e-02,8.000000000000000444e-01
2.032108712065743283e-01,3.512064090880392259e-02,8.000000000000000444e-01
2.027770441730538109e-01,3.275186468783693877e-02,8.000000000000000444e-01
2.023744858787771550e-01,3.036231869551173079e-02,8.000000000000000444e-01
2.020032601474016365e-01,2.795351827528703287e-02,8.000000000000000444e-01
2.016634258349591369e-01,2.552699098092020905e-02,8.000000000000000444e-01
2.013550368205251351e-01,2.308427560776182830e-02,8.000000000000000444e-01
2.010781419976760409e-01,2.062692121691980796e-02,8.000000000000000444e-01
2.008327852667377011e-01,1.815648615291341403e-02,8.000000000000000444e-01
2.006190055278249673e-01,1.567453705544195539e-02,8.000000000000000444e-01
2.004368366746744623e-01,1.318264786589036335e-02,8.000000000000000444e-01
2.002863075892707123e-01,1.068239882920700608e-02,8.000000000000000444e-01
2.001674421372672263e-01,8.175375491782337425e-03,8.000000000000000444e-01
2.000802591642025507e-01,5.663167695965571832e-03,8.000000000000000444e-01
2.000247724925125481e-01,3.147368571858657864e-03,8.000000000000000444e-01
2.000009909193387891e-01,6.295735270237257921e-04,8.000000000000000444e-01
2.000089182151339184e-01,-1.888620765253754604e-03,8.000000000000000444e-01
2.000485531230637992e-01,-4.405617378502862426e-03,8.000000000000000444e-01
2.001198893592067429e-01,-6.919820145767283798e-03,8.000000000000000444e-01
2.002229156135499066e-01,-9.429634671823712219e-03,8.000000000000000444e-01
2.003576155517824142e-01,-1.193346934427509665e-02,8.000000000000000444e-01
2.005239678178849239e-01,-1.442973634288076401e-02,8.000000000000000444e-01
2.007219460375157527e-01,-1.691685264648168027e-02,8.000000000000000444e-01
2.009515188221922266e-01,-1.939324103688062559e-02,8.000000000000000444e-01
2.012126497742673381e-01,-2.185733109904499857e-02,8.000000000000000444e-01
2.015052974927001861e-01,-2.430756021699276292e-02,8.000000000000000444e-01
